ax,ay,az
-720,318,5572
240,-298,9410
-100,168,6792
1182,468,7436
516,126,6936
718,196,7034
794,172,6968
724,306,6912
634,248,7030
672,246,7028
626,276,7074
572,236,6914
608,294,7036
648,232,6952
632,288,7096
624,230,6944
574,242,6974
642,278,7036
582,272,6968
586,154,7060
640,244,6974
564,224,7008
606,258,6978
628,300,7042
600,234,6974
628,252,6982
602,292,6952
620,250,7024
648,318,6952
622,240,7034
608,232,7060
674,264,6986
694,276,6944
618,276,7014
646,328,6958
652,238,7020
696,232,6974
596,244,6948
608,262,7086
638,224,7010
636,270,7040
702,196,7022
590,220,7016
630,218,6978
702,294,6980
590,240,7024
594,222,6990
594,274,7000
638,254,7000
562,284,6934
652,260,6924
644,226,7006
738,230,7048
672,158,6918
688,282,7020
688,308,6984
534,280,7032
554,266,7100
586,250,6992
522,314,7050
724,210,7032
1074,184,7084
320,316,7088
760,252,7182
632,356,7412
-374,-68,7570
720,134,7550
726,-42,7818
1024,-40,7878
1080,-372,7634
1132,-430,7408
1054,-470,7270
1530,-190,7276
1298,-428,7194
1540,-392,7840
1266,-818,6846
1594,-464,7192
1560,-474,7290
1614,-948,6714
1998,-580,7068
2250,-654,6974
2216,-592,6962
2290,-556,6830
2540,-590,6822
2826,-538,6742
2944,-894,6070
3216,-668,6390
3256,-666,6374
3414,-570,6512
3690,-624,6362
3874,-848,6174
3918,-928,6300
4064,-966,6154
4326,-1066,6124
4618,-1244,5942
4756,-1166,5754
4570,-1712,5342
5136,-1210,5752
4850,-1654,4666
5334,-1206,5110
5274,-1392,5242
5362,-1282,5188
5264,-1970,4440
5586,-1572,4252
5764,-1456,4586
5962,-1514,4458
6162,-1166,5878
5676,-1928,3762
6282,-1676,3988
6516,-1356,4326
6298,-1564,3294
6396,-1932,3334
6360,-1944,3168
6410,-1928,3502
6610,-1898,3000
6718,-2116,2472
6834,-2084,1984
6832,-2248,2074
6924,-2104,2322
6850,-2230,2380
7090,-2310,1632
7230,-2142,1580
7280,-2190,946
7374,-2498,662
7518,-2516,222
7460,-2504,124
6988,-2376,-30
6010,-1966,-974
5358,-1426,-1764
1986,368,-2132
-256,-26,-946
-536,-206,-638
1706,-458,-1880
744,-236,-1812
1514,86,-1740
2392,-294,-1962
2436,-548,-2386
3712,162,-26548
-4664,-916,4136
-468,64,-1986
1976,-464,-1992
590,-216,-2126
1362,-544,-2752
-1392,1550,23124
1634,208,-4036
232,-1516,3410
780,1640,12702
-1240,-1012,5730
856,838,7778
394,808,7262
700,136,7428
464,322,6820
474,290,6826
534,374,7242
454,268,6954
532,294,6896
576,278,7084
600,350,6996
578,262,6892
560,298,7008
536,332,6936
646,302,6956
528,308,7058
572,298,7016
574,310,7022
546,296,7022
584,332,7062
580,312,6978
594,286,7066
582,322,7066
590,322,6906
642,284,6924
628,302,7000
584,304,6964
614,352,6982
548,304,6946
548,274,6954
572,252,6938
576,302,7024
560,286,7004
522,280,7016
540,282,7022
566,256,6942
532,276,7008
524,318,6972
528,310,6972
570,344,7036
554,312,7034
578,294,6952
538,356,7014
540,332,7042
582,340,6990
642,302,7512
404,424,6860
570,374,6846
466,238,6972
676,384,6938
808,464,6956
536,432,6872
422,296,6960
448,346,7084
664,302,6960
492,270,6924
566,298,6988
642,314,7000
586,304,7000
554,260,7072
542,248,7020
494,328,6924
266,214,7226
694,374,6948
762,194,7096
-10,202,7224
504,292,7992
670,444,7886
382,-122,7310
-204,162,7114
4,188,7996
58,-82,7616
-106,-602,6660
-22,-306,6378
-520,-74,6998
-462,-202,7378
-452,-278,7154
-722,-402,7280
-1238,-552,7328
-1138,-344,7206
-1010,-506,7242
-986,-462,7178
-1054,-466,7368
-974,-462,7442
-1124,-554,7176
-1420,-398,6974
-1254,-238,6994
-1186,-228,7110
-1174,-390,6836
-1264,-390,6690
-1552,-342,6700
-1484,-246,6776
-1190,-176,6764
-1100,-206,6820
-1254,-320,6676
-1418,-436,6442
-1618,-356,6512
-1756,-344,6562
-1534,-194,6696
-1538,-216,6618
-1536,-174,6540
-1724,-302,6326
-1808,-280,6226
-1846,-156,6408
-1774,-240,6462
-1734,-254,6386
-1810,-490,6086
-1892,-216,6530
-2178,-374,6386
-2120,-228,6156
-2150,-222,6120
-2422,-494,5864
-2452,-374,5884
-2656,-328,5820
-2648,-124,6166
-2818,-348,5856
-2954,-520,5342
-3024,-404,5298
-3014,-182,5452
-2746,0,5550
-2534,-184,5540
-2526,-266,5414
-2454,-272,5092
-1714,-52,4952
-3424,164,5880
-1074,-310,4692
616,394,3410
-4584,390,200
-522,52,-1060
514,156,-896
2158,-156,-1038
3504,-792,-1024
5488,-2478,-4936
21242,8618,-6798
-7670,688,-3152
3806,786,-5194
1602,-884,-4486
2154,-202,-1506
640,-6,-1502
-29218,3238,25112
2702,-500,-2910
8522,4154,22368
1534,326,4158
-1288,1638,11084
674,-1014,6624
546,1158,7038
346,334,7282
300,280,7290
382,372,7356
510,278,7144
498,308,7012
446,242,6916
596,404,7124
452,322,6920
498,406,6974
578,316,6976
468,352,6986
528,350,6952
506,336,7042
512,366,6960
570,358,6964
518,422,7060
516,302,6986
528,414,7040
514,284,7046
548,368,6984
492,372,7008
510,388,6996
522,372,6944
480,344,6964
566,388,6964
548,376,7002
534,342,6996
486,360,6982
526,336,6996
492,342,6966
506,366,6976
526,346,7010
500,384,7012
504,334,6950
456,356,6958
564,354,6984
464,378,7012
508,326,7000
532,302,6966
484,412,7160
550,170,7166
294,490,7620
886,42,7738
160,-178,7716
-98,96,8332
298,230,9110
644,-382,7730
400,-1136,6412
2,-292,7338
-126,-400,7678
50,-38,7510
274,-464,6768
184,-332,6974
294,-368,7004
444,-260,6828
530,-240,6802
466,-180,6698
498,-144,6660
542,-364,6582
738,-296,6386
834,-100,6534
850,-94,6460
1038,-252,6358
1190,-216,6472
1250,-258,6716
1304,-288,6266
1344,-292,6014
1318,-198,6074
1626,-104,6788
1654,-382,6032
2258,148,5998
1706,24,6408
274,612,3120
460,-128,-1746
726,-624,-2796
1930,-1014,-3578
1218,-1824,-6066
-14012,16822,32767
3178,-1872,-8908
610,-1108,-2342
1242,-208,-408
2698,384,3742
1340,-382,10504
-58,1660,5080
1380,-816,9216
-424,536,6320
800,324,7628
526,350,7186
178,322,6750
504,352,7010
566,356,6988
466,338,6898
388,288,6928
554,282,6914
446,238,6968
514,274,6956
520,272,6998
470,262,7004
468,326,7010
426,326,7012
484,290,7014
448,276,7044
478,252,7012
504,302,7024
480,290,7040
478,310,6898
518,354,7044
502,280,7000
452,308,6954
498,258,6972
514,306,6972
448,286,7006
468,338,6948
514,290,7012
454,290,7018
440,238,6952
506,306,6926
494,312,6984
500,292,6942
486,332,6984
492,288,7026
456,288,6986
420,276,6970
486,326,6972
530,286,6932
616,360,7006
498,250,7074
564,242,7058
936,222,7198
896,18,7374
-422,522,7330
644,-334,7246
132,610,6752
244,614,8418
646,340,9524
472,-616,8292
256,-854,7344
350,-282,7018
256,-302,7338
40,-158,7330
282,-196,7394
302,-320,7174
542,-304,7310
668,-292,7332
782,-114,7282
832,-296,6998
912,-330,6796
852,-362,6740
996,-252,6776
1040,-334,6658
1126,-264,6590
1260,-266,6654
1462,-494,6708
1584,-286,6316
1546,-308,6170
1648,-364,6028
1844,-338,5908
1880,-322,5742
1598,-414,5774
2100,-694,5844
2118,-484,5926
2170,-608,5722
2050,-362,6006
2232,148,5876
-368,-584,2392
-1298,-32,-918
760,-216,-1526
1184,-424,-2028
1464,-696,-3228
3338,-1020,-3758
5434,8360,32767
8062,1464,-7614
648,-1440,-3176
574,-292,-1702
-1392,-484,4288
4992,674,13210
-1686,-872,8468
1954,1376,7790
1028,724,7428
618,-250,7572
84,368,6792
16,272,6948
462,376,7000
366,280,7052
498,422,6894
420,300,6952
542,296,7098
494,250,6870
488,256,7016
510,284,7014
336,264,6854
492,308,7026
414,252,6946
512,292,6966
408,304,6916
452,356,7044
408,294,6988
518,306,6974
444,272,6976
440,310,6976
414,286,6998
448,308,6972
486,262,6986
506,304,7026
506,354,6988
462,292,6984
476,280,6992
450,200,6740
616,312,7178
542,318,7062
398,342,6936
396,388,6956
440,396,6884
626,202,7230
526,342,6864
452,282,6802
468,332,7042
498,278,7018
506,278,6942
472,286,7050
452,278,7022
522,320,6978
498,330,6966
470,278,7000
476,342,6952
456,320,6966
454,290,6972
440,324,6980
444,362,7080
458,306,7090
492,288,6988
402,298,6966
488,336,7000
478,344,7064
462,294,6978
382,296,6958
512,300,6984
520,300,6954
510,320,7014
450,336,6990
516,312,6974
504,262,7010
458,320,7004
494,282,7002
454,264,6938
512,304,6972
502,300,7016
480,300,7030
542,296,6908
470,312,6972
526,304,7044
532,314,7044
546,326,7044
434,286,7012
450,346,7008
478,298,7040
574,298,7056
510,342,6976
444,352,6986
606,288,7104
502,280,7096
482,326,6946
394,340,6984
480,356,6976
442,254,6966
500,326,7024
296,250,6986
550,376,7034
252,318,6910
580,346,7038
456,306,7040
468,324,6882
482,306,6946
440,352,6978
500,312,7000
508,336,6970
536,336,7044
480,324,7000
568,360,7102
414,278,6886
610,332,7274
292,226,7068
292,208,6828
612,346,7396
580,274,7144
562,338,7324
-102,516,7362
350,-88,7670
-26,146,8098
12,-190,7140
140,-90,7152
314,-78,7410
214,-128,7680
196,-32,7792
308,28,7574
144,52,7460
190,78,7390
330,-4,7480
382,-32,7728
432,-8,7354
334,-46,7092
424,-112,7032
426,-18,6936
600,-18,7064
756,-30,6984
784,-94,6810
884,-152,6804
1034,-174,6758
1128,-38,6446
1140,36,6478
1294,-74,6468
1496,-86,6496
1772,-270,6492
1842,-344,6680
1856,-496,6634
1786,-546,6526
1996,-530,6736
2014,-680,6640
2252,-732,6642
2276,-700,6938
2388,-670,6570
2444,-632,6088
2590,-586,5826
2672,-530,5390
2884,-166,4906
3370,756,5196
2600,1250,4284
334,-160,-842
88,-114,-1544
714,-260,-1660
252,-1064,-3170
2414,-1288,-3400
4680,-1440,-3672
22946,32767,32767
3394,1142,-5196
968,-906,-2744
1228,-446,-1918
-3902,-2268,580
-12062,3834,29772
2844,360,-4188
1180,-138,5028
1494,758,6114
426,894,8004
-14,-258,6816
704,186,6912
680,392,7094
680,198,6966
652,312,6866
548,256,7014
528,182,6904
588,330,6970
562,288,7036
546,408,6942
572,398,7022
498,318,6944
494,336,6982
542,368,6948
494,296,7004
542,344,7054
498,328,6962
552,298,6998
524,336,7032
608,330,6990
554,344,7022
510,356,6976
492,320,7030
564,288,7028
562,380,6960
504,342,7022
510,334,7010
546,324,6938
564,344,6984
562,310,6908
548,304,6930
494,280,7044
578,294,7002
512,272,6944
560,332,6996
554,376,7020
486,346,6980
484,266,6978
538,354,6996
522,392,7010
530,340,6966
586,320,6884
552,336,7012
546,320,7008
558,336,6982
526,364,6994
562,388,6930
572,322,7034
536,338,7062
512,264,6994
522,338,6970
510,312,6958
488,332,7020
542,342,7000
554,322,7006
584,306,7056
510,292,6982
552,332,6978
510,330,7044
548,322,6960
528,334,7008
518,334,7000
528,356,6980
632,342,7054
534,360,6938
544,312,6948
586,314,6982
568,350,6982
564,302,6992
636,278,6996
534,348,6986
532,332,7020
514,330,6972
560,314,6918
684,282,6884
460,354,7014
414,402,6822
454,404,6970
558,368,6998
536,474,7018
520,156,6906
504,380,6858
264,584,7128
542,368,7034
606,284,7062
554,364,6988
466,354,7098
444,314,7160
506,258,7286
598,164,7070
576,224,6996
242,152,7516
726,430,7590
682,190,7156
536,-148,6840
708,80,7672
736,60,8112
806,-114,7580
942,-270,7116
810,-88,7106
886,-156,7122
962,-8,7316
1146,-26,7032
1096,-314,7164
1012,-286,7284
1076,-288,7160
1304,-312,7350
1412,-460,7266
1534,-336,7330
1538,-508,6918
1592,-452,6982
1662,-406,6880
1696,-470,6828
1684,-422,6618
1764,-414,6744
1922,-398,6720
2084,-592,6476
2140,-510,6566
2186,-558,6586
2232,-588,6642
2248,-658,6740
2322,-704,6632
2346,-738,6672
2564,-690,6406
2612,-782,6516
2642,-784,6708
2728,-670,6360
2638,-802,6066
2582,-772,6192
2694,-770,5950
2826,-714,5888
3098,-530,6122
2980,-452,6516
2750,-134,4142
784,-482,4358
1080,-66,-1876
722,-942,-3510
1520,-1564,-3900
3562,-1592,-3752
1026,-1336,-5208
-4322,22628,32767
8564,1862,-14236
1724,-1128,-1956
1726,-196,-1456
5222,1438,27014
-3190,-1794,1516
-2010,196,20392
2058,1794,5930
1096,272,6814
624,-58,7578
130,512,6962
180,356,7036
422,348,7072
290,286,6932
458,376,7094
380,312,6854
478,418,7168
528,330,6984
482,354,7204
426,352,6942
398,306,7014
430,342,6914
328,284,7016
484,346,6928
384,336,7026
476,334,6960
438,322,6948
474,332,6982
440,290,6972
446,366,7006
440,312,6986
356,334,7006
476,332,7012
398,326,7000
428,320,6952
378,362,6986
444,354,7046
454,352,7030
400,354,6948
448,318,6970
484,362,6938
430,296,6946
386,378,6984
442,390,7064
452,298,7040
424,344,6948
428,306,6988
438,334,7020
406,326,6992
444,338,7040
446,328,7000
404,326,7006
440,336,6964
376,306,7020
426,348,7068
372,346,6984
376,368,6962
394,352,6936
380,322,7014
444,344,6908
456,328,7024
422,304,6962
476,352,6940
460,324,7022
406,302,7044
396,348,7014
416,358,7038
400,370,6964
418,324,6982
430,332,7004
426,352,6934
468,332,6952
448,374,6986
376,298,7042
436,292,6938
400,322,6920
436,410,7012
328,344,7072
406,368,6974
448,348,7046
436,322,6932
464,300,6900
448,352,6974
404,356,7020
446,350,6916
432,428,7032
460,398,6962
406,310,6926
430,310,6982
500,366,6900
386,348,6980
380,328,6972
472,352,7034
504,382,7034
482,340,7068
460,290,7146
276,240,7344
330,264,7372
942,316,7222
298,232,7336
340,164,7490
436,166,7342
540,52,7120
480,-244,7184
-12,-124,7148
44,-302,6774
218,-114,7162
122,-368,6970
490,-294,6796
560,-320,6936
374,-266,6984
380,-350,7044
252,-348,7232
358,-366,7102
432,-432,7112
554,-376,6960
348,-380,6864
242,-398,6830
368,-392,7212
446,-536,6960
522,-482,7216
538,-614,7024
612,-668,6970
596,-632,7170
710,-664,6992
810,-636,7116
856,-810,6936
1006,-766,7066
1064,-692,7220
1148,-842,7156
1124,-782,7190
1162,-828,7226
1134,-848,7238
1222,-818,7068
1444,-830,7046
1442,-926,6946
1532,-922,6874
1584,-780,6902
1728,-870,6774
1762,-868,6924
2062,-882,6754
2088,-948,6636
2112,-900,6476
2224,-782,6446
2334,-818,6294
2340,-908,6534
2528,-932,6038
2386,-1148,5920
2578,-840,5956
2648,-1094,6064
3434,-772,6192
3162,-1278,5010
3166,-538,4556
2300,634,4102
78,-350,2830
174,-74,-1304
916,-234,-1678
1132,-1096,-3354
3258,-1662,-3586
3958,-1396,-4104
18088,8562,4370
10090,4482,-15972
1914,-1704,-3566
1448,-434,-2064
1208,-318,-1894
-13624,1800,23700
380,-272,7248
-1136,72,1886
2028,486,7224
-508,622,7384
330,-232,7410
650,120,7342
580,504,7256
544,390,6978
636,352,6812
730,430,6884
534,238,7024
688,326,6796
544,232,7110
568,272,6862
484,242,6948
594,326,6968
480,268,6932
522,376,6958
490,288,7008
538,368,6962
576,366,7034
470,352,7002
480,352,6968
450,328,6942
522,324,7016
526,356,7030
550,354,6920
486,388,6938
538,404,7028
510,328,6974
510,318,7052
508,384,6988
488,312,6968
502,350,6976
498,318,6944
526,398,6974
526,408,6934
548,330,6974
536,328,7040
454,356,7024
488,352,6968
512,356,6966
534,348,6940
520,340,6996
560,328,6918
532,352,7020
550,368,7016
516,346,7036
520,376,6996
498,296,6912
376,370,6994
520,366,7030
482,274,7068
550,338,7096
514,334,7000
462,392,7114
502,390,7040
516,354,7018
404,298,6976
458,298,7026
468,392,7048
572,326,6954
490,336,7008
850,278,6824
336,336,6996
470,300,7054
434,364,7068
382,328,7138
532,356,6812
526,330,7046
480,326,6958
548,326,7074
644,354,7040
516,208,7080
424,308,7000
512,320,7036
666,364,7096
518,216,7358
722,322,6824
206,388,6890
224,218,7344
278,120,7652
350,10,7610
258,-208,7476
196,256,7354
56,190,7820
-20,-350,7542
270,-312,7258
46,-486,7408
124,-824,7518
-32,-500,7088
2,-878,7122
264,-820,7250
202,-742,7452
354,-850,7650
362,-1274,7136
574,-1144,7160
370,-1148,7814
428,-1392,7444
692,-1338,7160
718,-1636,6928
858,-1548,7074
1050,-1690,7112
1014,-1710,6848
1326,-1790,6800
1346,-1780,6880
1362,-1832,6714
1526,-1966,6604
1818,-1966,6586
1840,-1948,6386
2014,-2026,6286
2134,-2074,6362
2118,-2198,6524
2376,-2206,7058
2494,-2516,6004
2644,-2610,6086
2752,-2640,6204
2802,-2928,6500
2986,-3000,6088
2908,-3062,5954
2804,-3352,6320
2762,-3222,5680
2876,-3258,5560
2984,-3422,5394
3108,-3446,5438
3484,-3472,5182
3238,-3714,5036
3306,-3998,4948
3062,-4252,4646
2930,-4388,5054
3068,-4322,4834
2956,-5082,4782
2998,-4878,4466
3130,-5078,4862
3354,-5376,3940
3320,-5268,4032
3262,-5422,4496
3428,-5308,3892
3074,-5442,3552
3182,-6052,4182
3458,-6368,3512
2420,-7340,2780
3104,-5730,2540
2500,-6060,2116
2506,-5642,2672
3026,-6152,2322
3152,-6254,1974
2248,-6798,1490
2858,-6472,2172
3540,-6088,3396
2834,-7362,2090
1312,-8700,942
1902,-6464,816
1834,-6228,1302
2614,-6292,1958
2988,-6412,1530
2794,-6778,1094
2414,-6598,890
2394,-6310,774
2640,-6080,76
2434,-5256,-86
4098,-2810,-1430
1622,-332,-1302
-1514,-250,-1892
-934,-232,-1740
580,-50,-1840
1666,178,-1510
2674,-450,-1530
160,-4558,-5434
8902,-3634,-4458
5854,2620,-6020
12248,16550,-4732
19892,18998,14252
2942,-5998,-17232
6776,-3366,-12586
2136,-180,-2710
38,-724,-2034
502,-68,-1578
818,-360,-1276
-4316,288,-2528
26740,16294,32767
-1900,-380,3706
1290,-986,-1100
-4480,684,19968
1436,426,5694
-814,732,8378
-98,-234,6408
1714,-16,7570
530,8,6724
446,134,6588
862,268,7032
738,202,7006
662,278,6952
562,298,7018
676,452,7038
544,402,7066
630,378,7044
542,362,7066
582,390,6970
536,272,6918
644,342,6976
626,344,6972
594,326,6996
694,384,6952
640,314,7062
646,306,6936
646,392,7002
596,374,6948
580,334,6998
640,338,6992
652,314,7020
640,344,7050
648,368,6976
584,296,7030
640,382,7004
664,314,6958
602,298,7002
630,330,6994
572,328,7032
602,304,6966
664,340,6960
632,310,7074
606,336,7152
564,360,7012
652,340,6994
658,348,7004
618,318,6968
576,320,7036
618,392,7040
656,336,7054
630,362,6972
698,288,7018
592,328,6988
636,382,7054
632,320,6980
640,326,6970
612,346,7228
622,368,6998
558,354,6892
704,350,7036
534,362,6974
576,348,7036
676,354,7040
670,294,6950
648,356,7012
594,250,6972
630,252,6942
696,300,7020
726,292,7004
836,260,7036
620,348,7022
540,432,7120
796,294,7406
628,378,7242
810,-160,7000
404,228,7664
476,630,8370
704,312,7938
726,-434,7410
616,-186,7228
408,50,7086
406,-468,7404
720,-466,7270
446,-434,7518
380,-546,7740
486,-660,7534
486,-880,7158
730,-998,7232
898,-1106,7454
910,-1200,7112
810,-996,7488
778,-1124,7406
944,-1298,6980
1122,-1534,6644
1042,-1334,6956
888,-1404,6898
1044,-1548,6842
1128,-1642,6740
1322,-1752,6512
1268,-1888,6694
1388,-2036,6764
1460,-2200,6294
1446,-2228,6760
1460,-2344,6818
1650,-2504,6662
1890,-2838,6284
1908,-2734,6524
2008,-2790,6744
2116,-3070,6460
2338,-3056,6574
2228,-2978,6450
2472,-3236,6048
2460,-3328,5684
2358,-3574,6128
2330,-3602,5590
2500,-3734,5378
2642,-3852,4940
2716,-3906,5308
2580,-4018,5230
3070,-4122,4882
3640,-4214,5438
2912,-4532,4718
2818,-4410,4634
2698,-4828,4446
2706,-5176,4114
2628,-4916,4586
3012,-4936,3904
2870,-4958,3760
2926,-5036,4086
3022,-5512,3602
2898,-5680,3400
2996,-5654,3688
3236,-5554,3586
3422,-5824,2978
3208,-5870,3158
3154,-5894,3008
3088,-6076,2834
3264,-6202,2972
3402,-6122,3118
3398,-6268,2664
3374,-6244,2488
3424,-6282,2744
2882,-6612,1806
3006,-6168,2126
3086,-6496,2118
3282,-6696,2048
3426,-6482,2012
3124,-6364,2058
2888,-6420,1708
3184,-6058,2124
3088,-5724,2070
3078,-6662,1442
2786,-5740,938
3148,-5680,1682
3242,-5890,1160
3676,-2952,482
2074,-1358,-1028
-720,-146,-2148
-632,-310,-1792
634,-192,-2034
938,-324,-1916
580,-1504,-2700
3022,-3392,-4550
7648,-2846,-4370
3884,2004,-5010
510,10264,2196
17862,15446,5296
1556,6350,-21560
7328,-5536,-18946
2152,386,662
222,-258,-1312
42,-154,-752
872,-202,-1002
2406,1294,6288
-402,24,-2468
1616,-1274,-2582
-2026,552,13310
6838,1662,7526
-1726,-120,3696
2494,-6,7170
326,832,6804
258,628,6512
708,436,7164
718,440,7092
608,338,6810
622,224,6928
718,352,6986
608,288,6956
648,322,6956
636,382,6928
618,316,7034
616,390,7094
608,392,7070
576,344,6976
622,360,6996
608,396,6998
540,334,7016
640,348,7028
594,342,7006
596,380,7042
608,392,7052
568,314,6976
632,378,7030
560,306,7048
608,326,6932
660,394,7000
622,352,6938
638,304,6926
586,396,6986
658,350,7020
586,370,6946
632,338,7012
640,326,6940
680,376,6996
614,318,7056
654,368,7018
636,380,6938
656,356,7016
636,356,7022
608,338,7022
634,348,7080
566,336,6994
608,334,7004
558,366,6958
598,280,6998
584,310,6954
858,286,6816
872,310,6926
624,290,6870
600,274,6976
544,296,6926
562,346,7070
606,348,6952
636,368,6958
600,380,6958
622,348,7002
608,278,7032
610,264,7038
540,332,6950
570,382,7000
622,382,7012
618,394,6862
686,336,6910
618,384,7016
670,336,6932
678,304,7008
626,346,6960
572,356,6978
646,366,6960
658,342,6976
622,368,6926
630,352,6996
508,340,6978
604,384,7096
720,338,6942
728,324,7072
614,518,6916
548,472,7108
658,402,7154
698,312,6964
564,290,7072
500,196,7276
692,84,7292
852,444,7400
482,280,7410
528,-30,7546
436,-124,7632
608,-156,7348
682,-120,7336
528,66,7726
632,-56,8148
464,-352,7682
456,-186,7698
562,-322,7722
672,-286,7698
770,-334,7508
814,-382,7378
818,-448,7436
818,-496,7136
872,-534,7282
924,-668,7204
958,-700,7360
878,-724,7182
970,-912,6924
1144,-934,6938
1268,-870,7148
1326,-1036,6782
1428,-978,6664
1436,-1210,6822
1618,-1198,6844
1718,-1338,6714
1862,-1518,6664
1834,-1520,6632
1924,-1628,7130
2024,-1966,6914
2152,-2032,6630
2216,-2174,6550
1768,-2436,6414
2216,-2244,6582
2310,-2322,6296
2168,-2504,5778
2296,-2514,6154
2352,-2900,5984
2508,-2870,5830
2454,-3008,5800
2490,-3170,5744
2746,-3334,5836
2744,-3526,5642
2780,-3592,5598
2720,-3654,5588
2738,-3808,5478
2950,-3694,5442
3040,-3888,5130
2912,-4080,4938
2930,-4104,5088
3008,-4252,4964
2938,-4138,5016
2892,-4290,4722
3046,-4460,4494
2976,-4562,4460
2880,-4690,4140
2904,-4720,4294
3092,-4670,4492
3204,-4966,3874
4118,-4880,4152
3364,-4952,3372
2728,-4886,2964
4212,-4146,3100
4102,-4632,3244
3400,-5232,3344
3096,-4696,2294
3230,-4268,1364
2402,-1818,-306
-488,96,-2040
-692,-266,-2048
320,-246,-2226
1218,-460,-2242
2162,-544,-1938
318,-4024,-5062
8630,-4056,-3858
7704,-1212,-6852
-4270,5664,4014
-32768,32767,32767
-4866,6282,21892
15984,-1192,-1128
-8064,-3038,11808
602,844,1852
-328,68,-1684
-9832,14476,32767
15642,6510,32767
1900,-214,-1272
-2336,-174,10432
1816,1480,8280
1664,-1184,3952
622,1602,5284
982,-492,6400
722,528,6772
640,420,6978
682,216,7028
804,384,6990
634,346,7072
712,418,6848
666,272,7046
752,394,7006
718,332,7078
664,340,7034
658,318,6960
762,362,6996
724,368,7014
692,304,6882
692,342,7064
702,336,7000
704,384,6958
660,328,6992
712,340,6924
708,314,7012
694,320,6970
722,292,7028
686,324,7026
634,354,7034
696,326,6998
676,408,7014
706,382,7006
696,288,7086
1058,332,6958
582,366,6870
674,364,6880
638,362,6992
756,312,6994
710,342,7056
720,316,6968
630,302,7012
630,336,6938
650,322,6964
736,314,7052
740,362,7018
706,332,6960
624,304,7038
704,316,7006
752,340,7006
670,352,6968
750,300,6990
784,348,7082
702,370,6996
776,362,6996
688,378,6932
742,298,7054
678,344,6916
690,326,7028
722,338,7002
702,356,6926
566,370,7028
792,328,6966
666,258,7064
584,304,7018
648,370,7296
714,338,6976
930,162,6986
418,172,7210
286,264,7462
546,402,7734
368,-66,7532
436,-216,7750
558,-10,7306
488,-310,7280
386,-86,7302
96,-242,7382
34,-266,7492
320,-176,7354
506,-252,7398
468,-310,7604
380,-378,7576
446,-550,7286
444,-494,7228
458,-448,7354
696,-614,7194
756,-698,7318
648,-874,7210
498,-768,7560
594,-900,7476
724,-928,7362
816,-1100,7122
928,-1056,7180
1078,-1088,7080
1136,-1096,6986
910,-1154,6972
908,-1274,7020
1056,-1356,7048
1378,-1620,6732
1638,-1630,6646
1590,-1672,6700
1572,-1798,6604
1698,-1856,6604
1852,-1858,6502
2024,-1864,6316
2072,-1926,6318
2084,-2150,6298
2278,-2270,6394
2390,-2484,6256
2446,-2574,6140
2250,-2778,6282
2326,-2980,6144
2458,-2988,6090
2462,-3128,5788
2562,-3104,5812
2748,-3106,5922
2836,-3302,5584
2932,-3302,5596
2860,-3354,5478
2832,-3690,5268
2898,-3698,5340
3046,-3840,5008
3186,-3910,4940
3260,-4044,5082
3268,-4174,4718
3172,-4280,4528
3130,-4330,4524
3286,-4428,4514
3292,-4614,4446
3368,-4686,4388
3578,-4822,4364
3622,-5042,4040
3470,-5152,4288
3418,-5196,4338
3396,-5254,4004
3474,-5262,3922
3614,-5382,3826
3662,-5440,3640
3574,-5554,3680
3518,-5630,3442
3608,-5590,3516
3574,-5756,3226
3604,-5704,3238
3674,-5820,3034
3500,-5882,2804
3490,-5884,2818
3476,-5818,2758
3616,-5694,2582
3448,-6010,2210
3432,-5886,2198
3464,-5832,2260
3308,-5744,2080
3448,-5790,2072
3426,-5850,2026
3362,-5720,2046
3208,-5522,2252
2860,-5266,1950
4178,-2718,214
1672,-1544,74
-668,-410,-1854
-514,-268,-1848
436,-218,-1932
1016,-310,-1912
2158,-552,-1846
422,-2314,-3688
5860,-2640,-4306
6546,-1010,-4744
30894,24782,-10110
28276,16208,-32768
26,4864,998
5864,2984,-4532
1712,-252,-1652
-740,-96,172
-1692,-404,-1500
2366,-600,-2132
-824,68,2166
11084,2246,-9298
888,-1322,188
-3400,356,13474
704,1724,12520
808,626,6458
376,-72,7846
-304,534,6830
572,320,7572
232,320,6710
332,460,6906
486,362,6976
322,228,6898
520,468,6924
316,264,6946
480,328,7006
350,364,7026
448,324,6956
382,340,7068
352,366,6962
346,332,6978
400,350,7070
406,326,7006
352,278,6996
392,366,6968
424,308,6928
354,300,6984
380,344,7022
352,300,6966
350,342,7042
406,356,6988
350,286,7010
372,386,6918
330,410,6958
386,368,6958
362,372,7004
436,292,6970
382,378,6994
410,370,6940
348,356,7018
358,372,7078
414,314,6996
276,328,6820
458,256,7256
388,332,7006
296,268,6990
410,380,6938
256,320,6752
350,320,6872
458,372,6962
368,336,6958
406,388,7040
372,352,7052
530,332,6968
326,308,6988
380,356,7084
368,336,7040
372,398,6972
354,324,7086
418,374,7016
302,290,6936
474,294,6916
316,378,7164
-56,456,7220
210,154,6980
410,312,7170
874,258,7362
482,110,7350
326,188,7806
-178,784,8166
-196,314,7418
-118,-134,6680
-526,-2,6768
-1084,170,7902
-1124,-118,7484
